Order_ID,Product,Quantity_MT,Unit_Price_USD,Buyer_Country,Quality_Grade,Order_Status,Order_Date,Shipment_Date,Total_Value_USD
26141,Cassia Tora,77.99,2377.08,UAE,C,Cancelled,2021-09-30,,185388.47
26142,Hibiscus,99.32,1331.84,UAE,A,Pending,2023-03-18,,132278.35
26143,Sesame Seed,67.67,2450.79,Netherlands,B,Completed,2021-02-10,2021-03-19,165844.96
26144,Sesame Seed,23.99,434.88,UAE,B,Completed,2022-07-14,2022-08-04,10432.77
26145,Soya Beans,36.34,2473.12,UAE,A,Completed,2022-04-11,2022-04-27,89873.18
26146,Cassia Tora,198.06,1717.22,UAE,C,Completed,2024-01-06,2024-01-19,340112.59
26147,Hibiscus,70.61,2394.98,India,A,Cancelled,2022-05-05,,169109.54
26148,Soya Beans,23.99,700.13,Turkey,A,Completed,2021-04-27,2021-05-24,16796.12
26149,Hibiscus,89.6,1350.16,China,B,Completed,2022-03-10,2022-04-05,120974.34
26150,Soya Beans,28.31,2450.09,UAE,B,Pending,2023-11-09,,69362.05
26151,Cassia Tora,123.36,1158.59,UAE,B,Completed,2023-09-21,2023-09-24,142923.66
26152,Hibiscus,5.8,1801.61,Vietnam,A,Completed,2025-05-14,2025-06-03,10449.34
26153,Cassia Tora,112.54,718.4,India,B,Pending,2021-07-15,,80848.74
26154,Cassia Tora,137.66,2183.86,Turkey,A,Completed,2022-09-11,2022-09-27,300630.17
26155,Hibiscus,17.06,880.12,Turkey,A,Completed,2025-01-14,2025-01-28,15014.85
26156,Cassia Tora,30.44,639.86,India,A,Completed,2022-03-01,2022-03-12,19477.34
26157,Soya Beans,155.15,1511.58,India,A,Completed,2024-11-18,2024-12-05,234521.64
26158,Soya Beans,84.77,843.54,China,B,Pending,2024-07-31,,71506.89
26159,Soya Beans,19.35,1984.0,Vietnam,B,Completed,2021-02-03,2021-03-19,38390.4
26160,Cassia Tora,172.62,2145.17,Turkey,B,Completed,2021-10-22,2021-10-28,370299.25
26161,Hibiscus,147.65,1442.12,Netherlands,B,Pending,2023-10-04,,212929.02
26162,Cassia Tora,38.23,346.6,China,A,Completed,2024-06-28,2024-08-10,13250.52
26163,Cassia Tora,70.1,1157.47,UAE,C,Completed,2021-12-05,2021-12-19,81138.65
26164,Soya Beans,114.02,364.33,Netherlands,A,Pending,2022-09-10,,41540.91
26165,Hibiscus,5.3,2278.37,Vietnam,B,Pending,2025-01-03,,12075.36
26166,Sesame Seed,98.48,901.98,UAE,C,Pending,2021-06-29,,88826.99
26167,Sesame Seed,68.78,2443.25,Turkey,B,Completed,2022-09-14,2022-10-11,168046.74
26168,Hibiscus,185.24,953.71,UAE,B,Completed,2024-06-05,2024-07-14,176665.24
26169,Hibiscus,45.95,1259.88,China,B,Completed,2022-09-11,2022-10-16,57891.49
26170,Soya Beans,80.3,319.58,UAE,A,Completed,2022-10-05,2022-11-11,25662.27
26171,Hibiscus,33.29,2411.29,China,B,Completed,2021-01-23,2021-01-27,80271.84
26172,Hibiscus,26.54,1394.84,India,A,Completed,2024-09-12,2024-10-08,37019.05
26173,Cassia Tora,56.68,578.47,Turkey,A,Completed,2024-03-23,2024-04-04,32787.68
26174,Cassia Tora,163.44,2115.11,Turkey,A,Completed,2022-09-11,2022-10-17,345693.58
26175,Sesame Seed,76.15,916.13,India,B,Completed,2024-03-15,2024-03-23,69763.3
26176,Soya Beans,38.11,321.65,Netherlands,B,Completed,2021-09-09,2021-10-15,12258.08
26177,Soya Beans,4.37,1783.25,India,A,Completed,2021-10-29,2021-12-10,7792.8
26178,Hibiscus,110.1,867.5,Vietnam,A,Completed,2023-12-30,2024-02-01,95511.75
26179,Soya Beans,99.51,2406.72,India,C,Pending,2025-04-16,,239492.71
26180,Sesame Seed,42.91,683.43,Vietnam,B,Completed,2024-01-22,2024-01-30,29325.98
26181,Cassia Tora,73.29,917.32,Turkey,B,Completed,2021-06-12,2021-07-22,67230.38
26182,Sesame Seed,58.39,1551.71,India,A,Cancelled,2024-01-10,,90604.35
26183,Sesame Seed,142.63,2360.89,India,A,Completed,2023-12-23,2024-01-14,336733.74
26184,Hibiscus,74.16,1051.12,China,B,Pending,2022-09-04,,77951.06
26185,Cassia Tora,94.47,1335.93,Turkey,B,Completed,2024-12-30,2025-01-30,126205.31
26186,Hibiscus,197.89,509.53,Netherlands,A,Completed,2023-12-08,2024-01-05,100830.89
26187,Sesame Seed,179.16,514.81,UAE,A,Pending,2022-03-21,,92233.36
26188,Sesame Seed,131.96,2138.12,China,A,Pending,2021-03-15,,282146.32
26189,Soya Beans,97.04,862.69,Turkey,C,Completed,2023-04-06,2023-05-13,83715.44
26190,Soya Beans,71.08,1825.37,China,A,Completed,2022-06-26,2022-08-01,129747.3
26191,Soya Beans,188.69,632.89,Vietnam,C,Completed,2021-06-06,2021-07-06,119420.01
26192,Soya Beans,182.61,974.41,Netherlands,A,Completed,2025-02-19,2025-03-18,177937.01
26193,Sesame Seed,33.85,1672.4,UAE,A,Pending,2024-07-13,,56610.74
26194,Soya Beans,51.17,435.93,Turkey,C,Pending,2021-09-13,,22306.54
26195,Cassia Tora,78.71,1029.59,India,A,Completed,2023-11-29,2023-12-02,81039.03
26196,Sesame Seed,92.0,989.57,India,A,Completed,2023-12-15,2023-12-20,91040.44
26197,Sesame Seed,108.9,539.26,India,C,Completed,2023-11-18,2023-12-01,58725.41
26198,Cassia Tora,8.69,1100.13,Netherlands,B,Cancelled,2023-07-26,,9560.13
26199,Hibiscus,14.55,1763.06,Netherlands,B,Pending,2021-04-28,,25652.52
26200,Soya Beans,94.42,2059.49,Turkey,A,Pending,2022-01-05,,194457.05
26201,Sesame Seed,183.72,1003.23,Netherlands,A,Cancelled,2021-07-28,,184313.42
26202,Cassia Tora,148.74,1651.1,UAE,A,Completed,2022-08-10,2022-09-05,245584.61
26203,Hibiscus,109.06,472.44,China,A,Completed,2023-04-29,2023-05-07,51524.31
26204,Hibiscus,6.67,1729.7,China,A,Completed,2025-05-01,2025-06-03,11537.1
26205,Cassia Tora,14.59,1409.53,Vietnam,B,Completed,2021-11-12,2021-11-27,20565.04
26206,Sesame Seed,126.37,1578.33,UAE,A,Completed,2024-11-17,2024-12-07,199453.56
26207,Sesame Seed,39.15,1814.91,India,B,Completed,2022-03-20,2022-03-25,71053.73
26208,Soya Beans,115.6,2054.28,UAE,B,Completed,2024-07-06,2024-08-03,237474.77
26209,Soya Beans,91.26,358.75,UAE,B,Completed,2024-05-06,2024-05-18,32739.52
26210,Cassia Tora,37.73,448.03,China,B,Completed,2022-09-20,2022-09-27,16904.17
26211,Cassia Tora,93.64,1922.02,Turkey,C,Pending,2022-03-21,,179977.95
26212,Sesame Seed,177.47,1635.55,Turkey,B,Cancelled,2022-07-24,,290261.06
26213,Sesame Seed,45.71,1040.92,Netherlands,A,Completed,2022-08-05,2022-09-12,47580.45
26214,Cassia Tora,191.42,1934.19,UAE,B,Completed,2022-08-28,2022-09-30,370242.65
26215,Cassia Tora,46.62,1494.26,Vietnam,C,Completed,2023-01-11,2023-01-24,69662.4
26216,Hibiscus,91.85,1491.05,Netherlands,C,Completed,2023-06-27,2023-08-07,136952.94
26217,Hibiscus,144.87,1746.95,Vietnam,A,Completed,2022-10-11,2022-11-14,253080.65
26218,Hibiscus,155.12,2148.34,India,C,Completed,2021-11-01,2021-11-04,333250.5
26219,Hibiscus,62.74,886.83,Turkey,B,Completed,2021-12-05,2021-12-17,55639.71
26220,Hibiscus,4.28,2485.17,India,A,Cancelled,2022-06-13,,10636.53
26221,Cassia Tora,125.55,1107.91,UAE,C,Cancelled,2021-02-23,,139098.1
26222,Soya Beans,65.13,1543.97,Turkey,A,Pending,2024-02-10,,100558.77
26223,Cassia Tora,104.72,2151.83,UAE,A,Completed,2022-11-15,2022-12-08,225339.64
26224,Hibiscus,13.87,1336.96,Turkey,A,Pending,2022-02-23,,18543.64
26225,Cassia Tora,78.83,664.47,Vietnam,A,Pending,2021-11-01,,52380.17
26226,Sesame Seed,126.6,2499.42,China,C,Completed,2025-01-01,2025-01-13,316426.57
26227,Cassia Tora,17.56,2117.55,India,C,Pending,2021-03-26,,37184.18
26228,Cassia Tora,95.16,595.71,Vietnam,A,Completed,2025-03-28,2025-04-09,56687.76
26229,Soya Beans,87.96,1699.92,India,B,Completed,2021-09-09,2021-09-22,149524.96
26230,Hibiscus,63.1,955.11,UAE,C,Pending,2021-05-06,,60267.44
26231,Hibiscus,197.15,1573.79,UAE,A,Completed,2022-09-02,2022-09-10,310272.7
26232,Cassia Tora,194.89,594.6,Vietnam,A,Cancelled,2024-11-29,,115881.59
26233,Cassia Tora,98.44,1958.07,China,A,Completed,2021-10-31,2021-11-28,192752.41
26234,Hibiscus,38.5,1947.93,China,A,Completed,2023-11-18,2023-12-20,74995.31
26235,Sesame Seed,93.76,778.28,China,A,Pending,2023-04-28,,72971.53
26236,Hibiscus,169.73,1151.29,China,A,Completed,2024-07-13,2024-07-23,195408.45
26237,Sesame Seed,69.61,1430.28,China,A,Completed,2023-12-12,2023-12-22,99561.79
26238,Cassia Tora,68.88,1794.34,UAE,A,Completed,2022-10-17,2022-11-10,123594.14
26239,Cassia Tora,161.98,1076.61,China,A,Completed,2022-10-06,2022-11-02,174389.29
26240,Sesame Seed,125.99,399.13,India,B,Completed,2023-05-08,2023-05-18,50286.39
26241,Hibiscus,81.65,902.45,China,B,Completed,2022-05-26,2022-07-02,73685.04
26242,Cassia Tora,104.21,1478.12,Netherlands,C,Completed,2021-07-26,2021-08-12,154034.89
26243,Hibiscus,119.32,1186.16,Vietnam,C,Pending,2022-07-28,,141532.61
26244,Cassia Tora,33.08,2465.02,India,B,Completed,2023-05-25,2023-05-29,81542.86
26245,Soya Beans,95.95,1123.32,Vietnam,A,Completed,2022-05-26,2022-06-26,107782.55
26246,Soya Beans,105.1,2123.68,Netherlands,A,Completed,2025-04-26,2025-06-07,223198.77
26247,Soya Beans,199.08,341.94,Turkey,A,Completed,2021-07-20,2021-08-11,68073.42
26248,Sesame Seed,51.27,1288.47,Netherlands,A,Completed,2023-04-03,2023-04-11,66059.86
26249,Hibiscus,50.33,1250.58,UAE,A,Completed,2024-07-31,2024-09-03,62941.69
26250,Soya Beans,152.41,2308.36,Turkey,C,Completed,2024-10-12,2024-11-09,351817.15
26251,Sesame Seed,67.69,904.46,Turkey,B,Completed,2023-12-07,2024-01-05,61222.9
26252,Soya Beans,12.19,1301.27,Vietnam,B,Completed,2023-10-17,2023-11-25,15862.48
26253,Cassia Tora,191.63,1737.45,Turkey,B,Completed,2021-05-17,2021-06-07,332947.54
26254,Soya Beans,9.27,1912.35,Turkey,A,Completed,2021-05-10,2021-06-17,17727.48
26255,Hibiscus,183.95,2445.11,UAE,A,Completed,2024-05-03,2024-05-09,449777.98
26256,Hibiscus,162.74,2460.12,Netherlands,C,Completed,2023-10-15,2023-11-08,400359.93
26257,Sesame Seed,122.54,1524.96,UAE,B,Cancelled,2024-10-19,,186868.6
26258,Hibiscus,176.43,1798.26,Netherlands,A,Pending,2022-03-08,,317267.01
26259,Soya Beans,39.96,514.07,China,A,Completed,2023-12-29,2024-01-22,20542.24
26260,Cassia Tora,38.3,2187.37,UAE,A,Completed,2025-01-21,2025-02-07,83776.27
26261,Cassia Tora,89.32,1053.6,China,B,Completed,2022-06-24,2022-07-10,94107.55
26262,Sesame Seed,199.3,1526.39,China,A,Completed,2021-12-01,2021-12-11,304209.53
26263,Cassia Tora,2.83,2277.78,Netherlands,A,Completed,2022-06-10,2022-06-18,6446.12
26264,Sesame Seed,29.28,589.47,Netherlands,B,Completed,2022-07-12,2022-08-02,17259.68
26265,Sesame Seed,144.06,2187.33,UAE,A,Completed,2023-06-28,2023-08-07,315106.76
26266,Sesame Seed,52.41,647.35,Vietnam,B,Completed,2023-11-06,2023-11-25,33927.61
26267,Hibiscus,111.33,983.95,Turkey,B,Completed,2025-01-19,2025-02-04,109543.15
26268,Soya Beans,143.13,1763.17,China,A,Completed,2022-05-25,2022-06-13,252362.52
26269,Hibiscus,168.26,1918.17,China,A,Completed,2021-07-28,2021-09-08,322751.28
26270,Cassia Tora,111.8,1948.58,Netherlands,B,Completed,2024-03-27,2024-05-03,217851.24
26271,Hibiscus,21.08,2310.13,India,B,Completed,2024-09-22,2024-10-13,48697.54
26272,Sesame Seed,139.08,939.71,UAE,A,Completed,2024-06-18,2024-06-23,130694.87
26273,Hibiscus,100.71,1991.51,UAE,B,Completed,2021-02-27,2021-03-05,200564.97
26274,Hibiscus,139.13,2483.67,Turkey,A,Completed,2023-03-27,2023-05-01,345553.01
26275,Cassia Tora,12.38,462.09,India,A,Completed,2024-08-21,2024-09-03,5720.67
26276,Soya Beans,1.71,740.13,Turkey,A,Completed,2024-09-30,2024-10-15,1265.62
26277,Sesame Seed,181.5,2311.66,Vietnam,C,Completed,2023-11-04,2023-12-13,419566.29
26278,Hibiscus,114.12,869.47,China,B,Completed,2024-10-14,2024-11-08,99223.92
26279,Cassia Tora,36.56,2381.61,China,A,Completed,2022-01-12,2022-01-24,87071.66
26280,Cassia Tora,141.21,1453.06,Netherlands,B,Completed,2021-08-31,2021-10-02,205186.6
26281,Sesame Seed,141.76,1488.68,Vietnam,B,Completed,2023-09-20,2023-10-22,211035.28
26282,Cassia Tora,183.05,530.82,Turkey,B,Pending,2024-03-14,,97166.6
26283,Soya Beans,153.62,710.31,Vietnam,A,Completed,2023-06-10,2023-07-20,109117.82
26284,Cassia Tora,167.9,2222.59,UAE,A,Completed,2022-02-19,2022-04-02,373172.86
26285,Hibiscus,167.24,1888.77,Netherlands,A,Completed,2022-01-29,2022-03-14,315877.89
26286,Soya Beans,59.44,581.62,China,A,Pending,2022-12-30,,34571.49
26287,Soya Beans,104.85,608.29,India,B,Completed,2021-12-24,2022-01-01,63779.21
26288,Cassia Tora,8.03,2311.75,Netherlands,A,Completed,2025-05-19,2025-06-17,18563.35
26289,Sesame Seed,9.51,2024.51,Vietnam,A,Pending,2024-03-27,,19253.09
26290,Sesame Seed,176.36,562.6,China,A,Completed,2022-11-05,2022-11-29,99220.14
26291,Sesame Seed,11.17,1550.8,Netherlands,A,Completed,2021-01-18,2021-01-22,17322.44
26292,Hibiscus,110.23,2463.11,India,A,Completed,2022-12-29,2023-02-03,271508.62
26293,Cassia Tora,185.8,1461.98,Turkey,C,Pending,2022-07-15,,271635.88
26294,Sesame Seed,41.89,506.92,India,C,Completed,2025-05-11,2025-05-14,21234.88
26295,Hibiscus,89.1,1352.53,China,C,Completed,2024-10-02,2024-11-12,120510.42
26296,Soya Beans,129.88,947.06,Turkey,A,Completed,2023-12-18,2024-01-10,123004.15
26297,Sesame Seed,112.81,1437.08,China,B,Completed,2021-06-04,2021-07-11,162116.99
26298,Soya Beans,73.36,1934.99,Vietnam,A,Completed,2025-05-10,2025-06-11,141950.87
26299,Sesame Seed,157.74,1394.01,Turkey,B,Completed,2025-02-19,2025-03-07,219891.14
26300,Cassia Tora,82.48,593.24,Vietnam,B,Completed,2025-04-04,2025-04-25,48930.44
26301,Soya Beans,77.83,1977.03,China,A,Completed,2022-05-02,2022-05-27,153872.24
26302,Cassia Tora,5.3,840.32,China,A,Completed,2021-05-31,2021-06-22,4453.7
26303,Hibiscus,173.05,330.59,Vietnam,B,Completed,2024-10-14,2024-10-28,57208.6
26304,Soya Beans,199.88,624.5,UAE,C,Pending,2022-01-03,,124825.06
26305,Hibiscus,148.91,1730.22,Vietnam,A,Completed,2023-12-07,2023-12-28,257647.06
26306,Sesame Seed,194.23,2374.59,China,B,Completed,2021-07-26,2021-09-02,461216.62
26307,Sesame Seed,99.6,1972.05,Vietnam,B,Completed,2022-03-26,2022-04-21,196416.18
26308,Sesame Seed,116.74,1010.47,Netherlands,A,Completed,2025-02-15,2025-03-20,117962.27
26309,Hibiscus,177.04,1213.88,Netherlands,A,Completed,2023-07-13,2023-08-08,214905.32
26310,Sesame Seed,105.27,1565.31,Vietnam,A,Pending,2022-11-28,,164780.18
26311,Cassia Tora,15.22,449.34,UAE,A,Completed,2022-07-24,2022-08-30,6838.95
26312,Hibiscus,147.94,2347.79,Turkey,A,Completed,2021-05-23,2021-06-01,347332.05
26313,Hibiscus,28.66,1085.08,Turkey,A,Completed,2024-11-24,2025-01-05,31098.39
26314,Soya Beans,69.26,1236.7,UAE,B,Completed,2024-01-26,2024-02-21,85653.84
26315,Sesame Seed,169.05,430.53,Turkey,A,Completed,2023-12-07,2024-01-20,72781.1
26316,Soya Beans,56.25,636.92,Netherlands,A,Completed,2021-07-10,2021-07-17,35826.75
26317,Hibiscus,186.97,927.22,China,A,Completed,2021-05-20,2021-06-11,173362.32
26318,Soya Beans,163.23,846.42,UAE,A,Completed,2022-09-07,2022-10-15,138161.14
26319,Cassia Tora,193.67,971.82,Netherlands,B,Completed,2024-06-08,2024-07-13,188212.38
26320,Sesame Seed,21.87,993.99,China,B,Completed,2024-09-25,2024-10-26,21738.56
26321,Hibiscus,59.65,1905.45,China,C,Cancelled,2023-07-14,,113660.09
26322,Soya Beans,158.45,437.63,Netherlands,A,Completed,2025-02-23,2025-04-05,69342.47
26323,Sesame Seed,135.02,1215.52,India,A,Completed,2023-12-09,2023-12-30,164119.51
26324,Cassia Tora,153.01,579.48,Netherlands,B,Completed,2022-09-16,2022-10-08,88666.23
26325,Sesame Seed,174.61,2036.92,China,B,Completed,2025-01-16,2025-02-24,355666.6
26326,Soya Beans,55.18,2482.3,China,B,Completed,2024-09-01,2024-10-05,136973.31
26327,Cassia Tora,194.5,1654.18,China,C,Completed,2024-09-07,2024-09-18,321738.01
26328,Hibiscus,152.14,1687.9,India,A,Completed,2021-03-28,2021-04-26,256797.11
26329,Cassia Tora,189.62,320.32,China,B,Completed,2025-02-06,2025-03-16,60739.08
26330,Sesame Seed,22.68,1378.66,China,A,Pending,2021-10-09,,31268.01
26331,Hibiscus,112.02,1494.14,Vietnam,B,Completed,2023-02-03,2023-02-27,167373.56
26332,Sesame Seed,163.46,2412.02,China,A,Completed,2024-01-03,2024-01-16,394268.79
26333,Hibiscus,18.76,438.07,India,A,Completed,2022-03-29,2022-04-15,8218.19
26334,Cassia Tora,97.6,542.03,Vietnam,C,Completed,2021-02-16,2021-02-24,52902.13
26335,Hibiscus,159.74,1132.59,China,A,Completed,2024-01-25,2024-02-19,180919.93
26336,Sesame Seed,10.83,1231.44,China,A,Completed,2023-07-27,2023-09-09,13336.5
26337,Soya Beans,143.79,1553.62,China,A,Completed,2021-01-31,2021-03-12,223395.02
26338,Soya Beans,193.72,2393.75,Netherlands,B,Pending,2022-06-18,,463717.25
26339,Soya Beans,12.18,1641.33,China,B,Completed,2021-01-17,2021-02-04,19991.4
26340,Hibiscus,183.67,2147.71,UAE,A,Completed,2024-05-20,2024-06-04,394469.9
26341,Soya Beans,84.42,1579.29,Netherlands,B,Completed,2024-06-12,2024-07-14,133323.66
26342,Soya Beans,5.82,1347.81,UAE,A,Completed,2022-01-27,2022-03-04,7844.25
26343,Sesame Seed,70.28,2273.42,India,B,Completed,2023-10-04,2023-11-05,159775.96
26344,Cassia Tora,61.5,357.31,China,B,Pending,2021-12-20,,21974.56
26345,Hibiscus,50.54,1704.35,UAE,A,Completed,2021-11-01,2021-12-06,86137.85
26346,Soya Beans,165.91,2084.14,Turkey,B,Completed,2025-04-23,2025-05-22,345779.67
26347,Sesame Seed,91.02,844.43,Netherlands,A,Completed,2025-05-08,2025-06-10,76860.02
26348,Hibiscus,62.31,424.95,UAE,C,Cancelled,2025-04-13,,26478.63
26349,Sesame Seed,62.71,532.86,India,A,Completed,2022-05-24,2022-06-30,33415.65
26350,Cassia Tora,198.43,2036.53,Netherlands,A,Completed,2022-12-13,2023-01-01,404108.65
26351,Soya Beans,124.14,696.92,India,A,Completed,2024-11-19,2024-12-15,86515.65
26352,Hibiscus,9.28,761.48,Turkey,A,Completed,2024-12-25,2025-01-09,7066.53
26353,Hibiscus,177.7,1315.3,Vietnam,C,Completed,2022-11-16,2022-12-02,233728.81
26354,Soya Beans,145.61,903.36,Netherlands,B,Cancelled,2023-02-25,,131538.25
26355,Sesame Seed,43.13,2374.93,UAE,A,Completed,2025-05-05,2025-05-09,102430.73
26356,Cassia Tora,23.6,1075.74,Turkey,B,Completed,2023-05-07,2023-05-20,25387.46
26357,Hibiscus,76.06,523.26,India,A,Completed,2021-06-26,2021-08-04,39799.16
26358,Hibiscus,42.38,878.47,India,A,Completed,2024-11-30,2025-01-07,37229.56
26359,Cassia Tora,140.66,735.6,China,C,Cancelled,2021-10-28,,103469.5
26360,Hibiscus,35.69,1146.94,Netherlands,C,Pending,2022-03-21,,40934.29
26361,Cassia Tora,105.22,880.19,Vietnam,A,Completed,2024-02-25,2024-03-03,92613.59
26362,Soya Beans,127.78,2396.66,Turkey,B,Completed,2024-10-04,2024-10-15,306245.21
26363,Cassia Tora,134.14,2289.03,India,A,Completed,2021-01-21,2021-02-10,307050.48
26364,Cassia Tora,153.38,1843.91,Netherlands,A,Completed,2023-10-13,2023-10-17,282818.92
26365,Sesame Seed,101.08,2299.85,Netherlands,A,Completed,2022-12-12,2023-01-05,232468.84
26366,Cassia Tora,43.01,1717.36,Vietnam,B,Completed,2022-12-02,2023-01-08,73863.65
26367,Soya Beans,68.56,1997.81,UAE,B,Completed,2024-12-14,2025-01-02,136969.85
26368,Hibiscus,76.56,2108.46,UAE,B,Completed,2021-06-01,2021-06-06,161423.7
26369,Sesame Seed,137.8,630.77,Netherlands,A,Completed,2024-03-29,2024-05-07,86920.11
26370,Cassia Tora,125.54,1733.02,UAE,A,Pending,2023-05-09,,217563.33
26371,Sesame Seed,99.51,1471.01,India,B,Completed,2025-02-12,2025-03-04,146380.21
26372,Soya Beans,95.2,2201.19,Vietnam,A,Cancelled,2025-01-06,,209553.29
26373,Soya Beans,12.97,1660.22,Vietnam,B,Completed,2021-04-06,2021-05-09,21533.05
26374,Hibiscus,138.24,1750.48,Netherlands,B,Completed,2024-10-07,2024-11-12,241986.36
26375,Soya Beans,161.02,1561.54,Vietnam,A,Cancelled,2024-01-04,,251439.17
26376,Soya Beans,177.82,896.41,India,B,Completed,2023-05-28,2023-06-21,159399.63
26377,Cassia Tora,5.07,1530.66,UAE,B,Completed,2022-10-02,2022-10-17,7760.45
26378,Soya Beans,175.09,2458.42,Turkey,A,Pending,2024-10-14,,430444.76
26379,Soya Beans,175.33,1689.37,Netherlands,B,Completed,2024-03-02,2024-03-26,296197.24
26380,Soya Beans,132.96,2203.22,India,A,Completed,2022-02-04,2022-02-20,292940.13
26381,Hibiscus,56.43,1435.15,Turkey,C,Pending,2024-03-08,,80985.51
26382,Cassia Tora,178.6,1249.36,Vietnam,A,Completed,2021-09-03,2021-10-02,223135.7
26383,Cassia Tora,70.15,915.19,Turkey,A,Completed,2024-08-07,2024-09-13,64200.58
26384,Sesame Seed,116.63,2452.6,UAE,C,Pending,2021-04-22,,286046.74
26385,Soya Beans,88.75,2396.1,Turkey,B,Completed,2024-04-08,2024-05-13,212653.88
26386,Sesame Seed,177.3,2210.62,China,B,Completed,2024-06-17,2024-07-15,391942.93
26387,Sesame Seed,52.35,2175.63,Netherlands,C,Completed,2024-09-22,2024-10-10,113894.23
26388,Soya Beans,66.9,1363.55,Vietnam,A,Completed,2024-03-07,2024-04-06,91221.5
26389,Cassia Tora,82.17,1708.48,China,A,Completed,2024-06-13,2024-06-30,140385.8
26390,Soya Beans,171.1,425.62,Turkey,C,Completed,2023-03-05,2023-04-02,72823.58
26391,Sesame Seed,64.32,371.18,Vietnam,C,Completed,2023-10-24,2023-11-28,23874.3
26392,Hibiscus,58.44,980.34,Vietnam,A,Pending,2025-05-14,,57291.07
26393,Sesame Seed,159.42,1644.2,China,C,Completed,2021-04-26,2021-05-25,262118.36
26394,Cassia Tora,78.15,1911.42,India,B,Completed,2025-02-04,2025-03-06,149377.47
26395,Hibiscus,133.32,1183.93,Vietnam,A,Pending,2024-02-29,,157841.55
26396,Sesame Seed,175.24,2010.62,China,A,Completed,2023-07-23,2023-08-31,352341.05
26397,Soya Beans,45.89,2152.91,UAE,B,Cancelled,2025-02-15,,98797.04
26398,Cassia Tora,93.4,1042.19,India,B,Completed,2024-11-25,2024-12-01,97340.55
26399,Hibiscus,97.91,2438.25,Netherlands,A,Completed,2024-05-09,2024-05-28,238729.06
26400,Cassia Tora,114.09,912.93,China,A,Completed,2021-10-19,2021-11-16,104156.18
26401,Sesame Seed,183.78,1625.39,UAE,C,Completed,2021-12-08,2022-01-03,298714.17
26402,Cassia Tora,196.14,733.75,Turkey,C,Completed,2023-10-12,2023-11-18,143917.72
26403,Hibiscus,160.43,1772.72,Netherlands,B,Completed,2024-05-24,2024-07-03,284397.47
26404,Soya Beans,6.95,394.64,Netherlands,A,Completed,2022-08-08,2022-08-22,2742.75
26405,Hibiscus,24.29,1695.14,India,A,Cancelled,2024-10-21,,41174.95
26406,Cassia Tora,24.42,2419.23,India,B,Completed,2025-02-01,2025-03-16,59077.6
26407,Soya Beans,106.79,1082.38,UAE,A,Completed,2024-12-12,2025-01-20,115587.36
26408,Soya Beans,9.59,2079.21,Netherlands,B,Completed,2021-01-27,2021-02-11,19939.62
26409,Cassia Tora,102.83,784.4,China,A,Completed,2022-03-31,2022-05-14,80659.85
26410,Hibiscus,150.61,1587.45,China,C,Pending,2023-07-07,,239085.84
26411,Soya Beans,61.08,680.49,China,A,Completed,2022-08-03,2022-08-25,41564.33
26412,Soya Beans,94.41,2191.22,Netherlands,B,Completed,2021-01-14,2021-01-28,206873.08
26413,Cassia Tora,20.22,513.81,UAE,A,Cancelled,2021-04-08,,10389.24
26414,Soya Beans,14.71,2032.71,Netherlands,B,Completed,2021-10-06,2021-10-13,29901.16
26415,Hibiscus,107.22,1913.33,Turkey,B,Pending,2022-05-05,,205147.24
26416,Soya Beans,3.42,2247.59,China,A,Pending,2023-09-12,,7686.76
26417,Sesame Seed,140.98,1362.12,China,B,Completed,2023-08-19,2023-09-04,192031.68
